,snapshot,objective,stores,generators
24029,2025-12-07 07:15:00,0.25,0.25,0.25
24030,2025-12-07 07:30:00,0.25,0.25,0.25
24031,2025-12-07 07:45:00,0.25,0.25,0.25
24032,2025-12-07 08:00:00,0.25,0.25,0.25
24033,2025-12-07 08:15:00,0.25,0.25,0.25
24034,2025-12-07 08:30:00,0.25,0.25,0.25
24035,2025-12-07 08:45:00,0.25,0.25,0.25
24036,2025-12-07 09:00:00,0.25,0.25,0.25
24037,2025-12-07 09:15:00,0.25,0.25,0.25
24038,2025-12-07 09:30:00,0.25,0.25,0.25
24039,2025-12-07 09:45:00,0.25,0.25,0.25
24040,2025-12-07 10:00:00,0.25,0.25,0.25
24041,2025-12-07 10:15:00,0.25,0.25,0.25
24042,2025-12-07 10:30:00,0.25,0.25,0.25
24043,2025-12-07 10:45:00,0.25,0.25,0.25
24044,2025-12-07 11:00:00,0.25,0.25,0.25
24045,2025-12-07 11:15:00,0.25,0.25,0.25
24046,2025-12-07 11:30:00,0.25,0.25,0.25
24047,2025-12-07 11:45:00,0.25,0.25,0.25
24048,2025-12-07 12:00:00,0.25,0.25,0.25
24049,2025-12-07 12:15:00,0.25,0.25,0.25
24050,2025-12-07 12:30:00,0.25,0.25,0.25
24051,2025-12-07 12:45:00,0.25,0.25,0.25
24052,2025-12-07 13:00:00,0.25,0.25,0.25
24053,2025-12-07 13:15:00,0.25,0.25,0.25
24054,2025-12-07 13:30:00,0.25,0.25,0.25
24055,2025-12-07 13:45:00,0.25,0.25,0.25
24056,2025-12-07 14:00:00,0.25,0.25,0.25
24057,2025-12-07 14:15:00,0.25,0.25,0.25
24058,2025-12-07 14:30:00,0.25,0.25,0.25
24059,2025-12-07 14:45:00,0.25,0.25,0.25
24060,2025-12-07 15:00:00,0.25,0.25,0.25
24061,2025-12-07 15:15:00,0.25,0.25,0.25
24062,2025-12-07 15:30:00,0.25,0.25,0.25
24063,2025-12-07 15:45:00,0.25,0.25,0.25
24064,2025-12-07 16:00:00,0.25,0.25,0.25
24065,2025-12-07 16:15:00,0.25,0.25,0.25
24066,2025-12-07 16:30:00,0.25,0.25,0.25
24067,2025-12-07 16:45:00,0.25,0.25,0.25
24068,2025-12-07 17:00:00,0.25,0.25,0.25
24069,2025-12-07 17:15:00,0.25,0.25,0.25
24070,2025-12-07 17:30:00,0.25,0.25,0.25
24071,2025-12-07 17:45:00,0.25,0.25,0.25
24072,2025-12-07 18:00:00,0.25,0.25,0.25
24073,2025-12-07 18:15:00,0.25,0.25,0.25
24074,2025-12-07 18:30:00,0.25,0.25,0.25
24075,2025-12-07 18:45:00,0.25,0.25,0.25
24076,2025-12-07 19:00:00,0.25,0.25,0.25
24077,2025-12-07 19:15:00,0.25,0.25,0.25
24078,2025-12-07 19:30:00,0.25,0.25,0.25
24079,2025-12-07 19:45:00,0.25,0.25,0.25
24080,2025-12-07 20:00:00,0.25,0.25,0.25
24081,2025-12-07 20:15:00,0.25,0.25,0.25
24082,2025-12-07 20:30:00,0.25,0.25,0.25
24083,2025-12-07 20:45:00,0.25,0.25,0.25
24084,2025-12-07 21:00:00,0.25,0.25,0.25
24085,2025-12-07 21:15:00,0.25,0.25,0.25
24086,2025-12-07 21:30:00,0.25,0.25,0.25
24087,2025-12-07 21:45:00,0.25,0.25,0.25
24088,2025-12-07 22:00:00,0.25,0.25,0.25
24089,2025-12-07 22:15:00,0.25,0.25,0.25
24090,2025-12-07 22:30:00,0.25,0.25,0.25
24091,2025-12-07 22:45:00,0.25,0.25,0.25
24092,2025-12-07 23:00:00,0.25,0.25,0.25
24093,2025-12-07 23:15:00,0.25,0.25,0.25
24094,2025-12-07 23:30:00,0.25,0.25,0.25
24095,2025-12-07 23:45:00,0.25,0.25,0.25
24096,2025-12-08 00:00:00,0.25,0.25,0.25
24097,2025-12-08 00:15:00,0.25,0.25,0.25
24098,2025-12-08 00:30:00,0.25,0.25,0.25
24099,2025-12-08 00:45:00,0.25,0.25,0.25
24100,2025-12-08 01:00:00,0.25,0.25,0.25
24101,2025-12-08 01:15:00,0.25,0.25,0.25
24102,2025-12-08 01:30:00,0.25,0.25,0.25
24103,2025-12-08 01:45:00,0.25,0.25,0.25
24104,2025-12-08 02:00:00,0.25,0.25,0.25
24105,2025-12-08 02:15:00,0.25,0.25,0.25
24106,2025-12-08 02:30:00,0.25,0.25,0.25
24107,2025-12-08 02:45:00,0.25,0.25,0.25
24108,2025-12-08 03:00:00,0.25,0.25,0.25
24109,2025-12-08 03:15:00,0.25,0.25,0.25
24110,2025-12-08 03:30:00,0.25,0.25,0.25
24111,2025-12-08 03:45:00,0.25,0.25,0.25
24112,2025-12-08 04:00:00,0.25,0.25,0.25
24113,2025-12-08 04:15:00,0.25,0.25,0.25
24114,2025-12-08 04:30:00,0.25,0.25,0.25
24115,2025-12-08 04:45:00,0.25,0.25,0.25
24116,2025-12-08 05:00:00,0.25,0.25,0.25
24117,2025-12-08 05:15:00,0.25,0.25,0.25
24118,2025-12-08 05:30:00,0.25,0.25,0.25
24119,2025-12-08 05:45:00,0.25,0.25,0.25
24120,2025-12-08 06:00:00,0.25,0.25,0.25
24121,2025-12-08 06:15:00,0.25,0.25,0.25
24122,2025-12-08 06:30:00,0.25,0.25,0.25
24123,2025-12-08 06:45:00,0.25,0.25,0.25
24124,2025-12-08 07:00:00,0.25,0.25,0.25
24125,2025-12-08 07:15:00,0.25,0.25,0.25
24126,2025-12-08 07:30:00,0.25,0.25,0.25
24127,2025-12-08 07:45:00,0.25,0.25,0.25
24128,2025-12-08 08:00:00,0.25,0.25,0.25
24129,2025-12-08 08:15:00,0.25,0.25,0.25
24130,2025-12-08 08:30:00,0.25,0.25,0.25
24131,2025-12-08 08:45:00,0.25,0.25,0.25
24132,2025-12-08 09:00:00,0.25,0.25,0.25
24133,2025-12-08 09:15:00,0.25,0.25,0.25
24134,2025-12-08 09:30:00,0.25,0.25,0.25
24135,2025-12-08 09:45:00,0.25,0.25,0.25
24136,2025-12-08 10:00:00,0.25,0.25,0.25
24137,2025-12-08 10:15:00,0.25,0.25,0.25
24138,2025-12-08 10:30:00,0.25,0.25,0.25
24139,2025-12-08 10:45:00,0.25,0.25,0.25
24140,2025-12-08 11:00:00,0.25,0.25,0.25
24141,2025-12-08 11:15:00,0.25,0.25,0.25
24142,2025-12-08 11:30:00,0.25,0.25,0.25
24143,2025-12-08 11:45:00,0.25,0.25,0.25
24144,2025-12-08 12:00:00,0.25,0.25,0.25
24145,2025-12-08 12:15:00,0.25,0.25,0.25
24146,2025-12-08 12:30:00,0.25,0.25,0.25
24147,2025-12-08 12:45:00,0.25,0.25,0.25
24148,2025-12-08 13:00:00,0.25,0.25,0.25
24149,2025-12-08 13:15:00,0.25,0.25,0.25
24150,2025-12-08 13:30:00,0.25,0.25,0.25
24151,2025-12-08 13:45:00,0.25,0.25,0.25
24152,2025-12-08 14:00:00,0.25,0.25,0.25
24153,2025-12-08 14:15:00,0.25,0.25,0.25
24154,2025-12-08 14:30:00,0.25,0.25,0.25
24155,2025-12-08 14:45:00,0.25,0.25,0.25
24156,2025-12-08 15:00:00,0.25,0.25,0.25
24157,2025-12-08 15:15:00,0.25,0.25,0.25
24158,2025-12-08 15:30:00,0.25,0.25,0.25
24159,2025-12-08 15:45:00,0.25,0.25,0.25
24160,2025-12-08 16:00:00,0.25,0.25,0.25
24161,2025-12-08 16:15:00,0.25,0.25,0.25
24162,2025-12-08 16:30:00,0.25,0.25,0.25
24163,2025-12-08 16:45:00,0.25,0.25,0.25
24164,2025-12-08 17:00:00,0.25,0.25,0.25
24165,2025-12-08 17:15:00,0.25,0.25,0.25
24166,2025-12-08 17:30:00,0.25,0.25,0.25
24167,2025-12-08 17:45:00,0.25,0.25,0.25
24168,2025-12-08 18:00:00,0.25,0.25,0.25
24169,2025-12-08 18:15:00,0.25,0.25,0.25
24170,2025-12-08 18:30:00,0.25,0.25,0.25
24171,2025-12-08 18:45:00,0.25,0.25,0.25
24172,2025-12-08 19:00:00,0.25,0.25,0.25
24173,2025-12-08 19:15:00,0.25,0.25,0.25
24174,2025-12-08 19:30:00,0.25,0.25,0.25
24175,2025-12-08 19:45:00,0.25,0.25,0.25
24176,2025-12-08 20:00:00,0.25,0.25,0.25
24177,2025-12-08 20:15:00,0.25,0.25,0.25
24178,2025-12-08 20:30:00,0.25,0.25,0.25
24179,2025-12-08 20:45:00,0.25,0.25,0.25
24180,2025-12-08 21:00:00,0.25,0.25,0.25
24181,2025-12-08 21:15:00,0.25,0.25,0.25
24182,2025-12-08 21:30:00,0.25,0.25,0.25
24183,2025-12-08 21:45:00,0.25,0.25,0.25
24184,2025-12-08 22:00:00,0.25,0.25,0.25
24185,2025-12-08 22:15:00,0.25,0.25,0.25
24186,2025-12-08 22:30:00,0.25,0.25,0.25
24187,2025-12-08 22:45:00,0.25,0.25,0.25
24188,2025-12-08 23:00:00,0.25,0.25,0.25
24189,2025-12-08 23:15:00,0.25,0.25,0.25
24190,2025-12-08 23:30:00,0.25,0.25,0.25
24191,2025-12-08 23:45:00,0.25,0.25,0.25
24192,2025-12-09 00:00:00,0.25,0.25,0.25
24193,2025-12-09 00:15:00,0.25,0.25,0.25
24194,2025-12-09 00:30:00,0.25,0.25,0.25
24195,2025-12-09 00:45:00,0.25,0.25,0.25
24196,2025-12-09 01:00:00,0.25,0.25,0.25
24197,2025-12-09 01:15:00,0.25,0.25,0.25
24198,2025-12-09 01:30:00,0.25,0.25,0.25
24199,2025-12-09 01:45:00,0.25,0.25,0.25
24200,2025-12-09 02:00:00,0.25,0.25,0.25
24201,2025-12-09 02:15:00,0.25,0.25,0.25
24202,2025-12-09 02:30:00,0.25,0.25,0.25
24203,2025-12-09 02:45:00,0.25,0.25,0.25
24204,2025-12-09 03:00:00,0.25,0.25,0.25
24205,2025-12-09 03:15:00,0.25,0.25,0.25
24206,2025-12-09 03:30:00,0.25,0.25,0.25
24207,2025-12-09 03:45:00,0.25,0.25,0.25
24208,2025-12-09 04:00:00,0.25,0.25,0.25
24209,2025-12-09 04:15:00,0.25,0.25,0.25
24210,2025-12-09 04:30:00,0.25,0.25,0.25
24211,2025-12-09 04:45:00,0.25,0.25,0.25
24212,2025-12-09 05:00:00,0.25,0.25,0.25
24213,2025-12-09 05:15:00,0.25,0.25,0.25
24214,2025-12-09 05:30:00,0.25,0.25,0.25
24215,2025-12-09 05:45:00,0.25,0.25,0.25
24216,2025-12-09 06:00:00,0.25,0.25,0.25
24217,2025-12-09 06:15:00,0.25,0.25,0.25
24218,2025-12-09 06:30:00,0.25,0.25,0.25
24219,2025-12-09 06:45:00,0.25,0.25,0.25
24220,2025-12-09 07:00:00,0.25,0.25,0.25
24221,2025-12-09 07:15:00,0.25,0.25,0.25
24222,2025-12-09 07:30:00,0.25,0.25,0.25
24223,2025-12-09 07:45:00,0.25,0.25,0.25
24224,2025-12-09 08:00:00,0.25,0.25,0.25
24225,2025-12-09 08:15:00,0.25,0.25,0.25
24226,2025-12-09 08:30:00,0.25,0.25,0.25
24227,2025-12-09 08:45:00,0.25,0.25,0.25
24228,2025-12-09 09:00:00,0.25,0.25,0.25
24229,2025-12-09 09:15:00,0.25,0.25,0.25
24230,2025-12-09 09:30:00,0.25,0.25,0.25
24231,2025-12-09 09:45:00,0.25,0.25,0.25
24232,2025-12-09 10:00:00,0.25,0.25,0.25
24233,2025-12-09 10:15:00,0.25,0.25,0.25
24234,2025-12-09 10:30:00,0.25,0.25,0.25
24235,2025-12-09 10:45:00,0.25,0.25,0.25
24236,2025-12-09 11:00:00,0.25,0.25,0.25
24237,2025-12-09 11:15:00,0.25,0.25,0.25
24238,2025-12-09 11:30:00,0.25,0.25,0.25
24239,2025-12-09 11:45:00,0.25,0.25,0.25
24240,2025-12-09 12:00:00,0.25,0.25,0.25
24241,2025-12-09 12:15:00,0.25,0.25,0.25
24242,2025-12-09 12:30:00,0.25,0.25,0.25
24243,2025-12-09 12:45:00,0.25,0.25,0.25
24244,2025-12-09 13:00:00,0.25,0.25,0.25
24245,2025-12-09 13:15:00,0.25,0.25,0.25
24246,2025-12-09 13:30:00,0.25,0.25,0.25
24247,2025-12-09 13:45:00,0.25,0.25,0.25
24248,2025-12-09 14:00:00,0.25,0.25,0.25
24249,2025-12-09 14:15:00,0.25,0.25,0.25
24250,2025-12-09 14:30:00,0.25,0.25,0.25
24251,2025-12-09 14:45:00,0.25,0.25,0.25
24252,2025-12-09 15:00:00,0.25,0.25,0.25
24253,2025-12-09 15:15:00,0.25,0.25,0.25
24254,2025-12-09 15:30:00,0.25,0.25,0.25
24255,2025-12-09 15:45:00,0.25,0.25,0.25
24256,2025-12-09 16:00:00,0.25,0.25,0.25
24257,2025-12-09 16:15:00,0.25,0.25,0.25
24258,2025-12-09 16:30:00,0.25,0.25,0.25
24259,2025-12-09 16:45:00,0.25,0.25,0.25
24260,2025-12-09 17:00:00,0.25,0.25,0.25
24261,2025-12-09 17:15:00,0.25,0.25,0.25
24262,2025-12-09 17:30:00,0.25,0.25,0.25
24263,2025-12-09 17:45:00,0.25,0.25,0.25
24264,2025-12-09 18:00:00,0.25,0.25,0.25
24265,2025-12-09 18:15:00,0.25,0.25,0.25
24266,2025-12-09 18:30:00,0.25,0.25,0.25
24267,2025-12-09 18:45:00,0.25,0.25,0.25
24268,2025-12-09 19:00:00,0.25,0.25,0.25
24269,2025-12-09 19:15:00,0.25,0.25,0.25
24270,2025-12-09 19:30:00,0.25,0.25,0.25
24271,2025-12-09 19:45:00,0.25,0.25,0.25
24272,2025-12-09 20:00:00,0.25,0.25,0.25
24273,2025-12-09 20:15:00,0.25,0.25,0.25
24274,2025-12-09 20:30:00,0.25,0.25,0.25
24275,2025-12-09 20:45:00,0.25,0.25,0.25
24276,2025-12-09 21:00:00,0.25,0.25,0.25
24277,2025-12-09 21:15:00,0.25,0.25,0.25
24278,2025-12-09 21:30:00,0.25,0.25,0.25
24279,2025-12-09 21:45:00,0.25,0.25,0.25
24280,2025-12-09 22:00:00,0.25,0.25,0.25
24281,2025-12-09 22:15:00,0.25,0.25,0.25
24282,2025-12-09 22:30:00,0.25,0.25,0.25
24283,2025-12-09 22:45:00,0.25,0.25,0.25
24284,2025-12-09 23:00:00,0.25,0.25,0.25
24285,2025-12-09 23:15:00,0.25,0.25,0.25
24286,2025-12-09 23:30:00,0.25,0.25,0.25
24287,2025-12-09 23:45:00,0.25,0.25,0.25
24288,2025-12-10 00:00:00,0.25,0.25,0.25
24289,2025-12-10 00:15:00,0.25,0.25,0.25
24290,2025-12-10 00:30:00,0.25,0.25,0.25
24291,2025-12-10 00:45:00,0.25,0.25,0.25
24292,2025-12-10 01:00:00,0.25,0.25,0.25
24293,2025-12-10 01:15:00,0.25,0.25,0.25
24294,2025-12-10 01:30:00,0.25,0.25,0.25
24295,2025-12-10 01:45:00,0.25,0.25,0.25
24296,2025-12-10 02:00:00,0.25,0.25,0.25
24297,2025-12-10 02:15:00,0.25,0.25,0.25
24298,2025-12-10 02:30:00,0.25,0.25,0.25
24299,2025-12-10 02:45:00,0.25,0.25,0.25
24300,2025-12-10 03:00:00,0.25,0.25,0.25
24301,2025-12-10 03:15:00,0.25,0.25,0.25
24302,2025-12-10 03:30:00,0.25,0.25,0.25
24303,2025-12-10 03:45:00,0.25,0.25,0.25
24304,2025-12-10 04:00:00,0.25,0.25,0.25
24305,2025-12-10 04:15:00,0.25,0.25,0.25
24306,2025-12-10 04:30:00,0.25,0.25,0.25
24307,2025-12-10 04:45:00,0.25,0.25,0.25
24308,2025-12-10 05:00:00,0.25,0.25,0.25
24309,2025-12-10 05:15:00,0.25,0.25,0.25
24310,2025-12-10 05:30:00,0.25,0.25,0.25
24311,2025-12-10 05:45:00,0.25,0.25,0.25
24312,2025-12-10 06:00:00,0.25,0.25,0.25
24313,2025-12-10 06:15:00,0.25,0.25,0.25
24314,2025-12-10 06:30:00,0.25,0.25,0.25
24315,2025-12-10 06:45:00,0.25,0.25,0.25
24316,2025-12-10 07:00:00,0.25,0.25,0.25
24317,2025-12-10 07:15:00,0.25,0.25,0.25
24318,2025-12-10 07:30:00,0.25,0.25,0.25
24319,2025-12-10 07:45:00,0.25,0.25,0.25
24320,2025-12-10 08:00:00,0.25,0.25,0.25
24321,2025-12-10 08:15:00,0.25,0.25,0.25
24322,2025-12-10 08:30:00,0.25,0.25,0.25
24323,2025-12-10 08:45:00,0.25,0.25,0.25
24324,2025-12-10 09:00:00,0.25,0.25,0.25
24325,2025-12-10 09:15:00,0.25,0.25,0.25
24326,2025-12-10 09:30:00,0.25,0.25,0.25
24327,2025-12-10 09:45:00,0.25,0.25,0.25
24328,2025-12-10 10:00:00,0.25,0.25,0.25
24329,2025-12-10 10:15:00,0.25,0.25,0.25
24330,2025-12-10 10:30:00,0.25,0.25,0.25
24331,2025-12-10 10:45:00,0.25,0.25,0.25
24332,2025-12-10 11:00:00,0.25,0.25,0.25
24333,2025-12-10 11:15:00,0.25,0.25,0.25
24334,2025-12-10 11:30:00,0.25,0.25,0.25
24335,2025-12-10 11:45:00,0.25,0.25,0.25
24336,2025-12-10 12:00:00,0.25,0.25,0.25
24337,2025-12-10 12:15:00,0.25,0.25,0.25
24338,2025-12-10 12:30:00,0.25,0.25,0.25
24339,2025-12-10 12:45:00,0.25,0.25,0.25
24340,2025-12-10 13:00:00,0.25,0.25,0.25
24341,2025-12-10 13:15:00,0.25,0.25,0.25
24342,2025-12-10 13:30:00,0.25,0.25,0.25
24343,2025-12-10 13:45:00,0.25,0.25,0.25
24344,2025-12-10 14:00:00,0.25,0.25,0.25
24345,2025-12-10 14:15:00,0.25,0.25,0.25
24346,2025-12-10 14:30:00,0.25,0.25,0.25
24347,2025-12-10 14:45:00,0.25,0.25,0.25
24348,2025-12-10 15:00:00,0.25,0.25,0.25
24349,2025-12-10 15:15:00,0.25,0.25,0.25
24350,2025-12-10 15:30:00,0.25,0.25,0.25
24351,2025-12-10 15:45:00,0.25,0.25,0.25
24352,2025-12-10 16:00:00,0.25,0.25,0.25
24353,2025-12-10 16:15:00,0.25,0.25,0.25
24354,2025-12-10 16:30:00,0.25,0.25,0.25
24355,2025-12-10 16:45:00,0.25,0.25,0.25
24356,2025-12-10 17:00:00,0.25,0.25,0.25
24357,2025-12-10 17:15:00,0.25,0.25,0.25
24358,2025-12-10 17:30:00,0.25,0.25,0.25
24359,2025-12-10 17:45:00,0.25,0.25,0.25
24360,2025-12-10 18:00:00,0.25,0.25,0.25
24361,2025-12-10 18:15:00,0.25,0.25,0.25
24362,2025-12-10 18:30:00,0.25,0.25,0.25
24363,2025-12-10 18:45:00,0.25,0.25,0.25
24364,2025-12-10 19:00:00,0.25,0.25,0.25
24365,2025-12-10 19:15:00,0.25,0.25,0.25
24366,2025-12-10 19:30:00,0.25,0.25,0.25
24367,2025-12-10 19:45:00,0.25,0.25,0.25
24368,2025-12-10 20:00:00,0.25,0.25,0.25
24369,2025-12-10 20:15:00,0.25,0.25,0.25
24370,2025-12-10 20:30:00,0.25,0.25,0.25
24371,2025-12-10 20:45:00,0.25,0.25,0.25
24372,2025-12-10 21:00:00,0.25,0.25,0.25
24373,2025-12-10 21:15:00,0.25,0.25,0.25
24374,2025-12-10 21:30:00,0.25,0.25,0.25
24375,2025-12-10 21:45:00,0.25,0.25,0.25
24376,2025-12-10 22:00:00,0.25,0.25,0.25
24377,2025-12-10 22:15:00,0.25,0.25,0.25
24378,2025-12-10 22:30:00,0.25,0.25,0.25
24379,2025-12-10 22:45:00,0.25,0.25,0.25
24380,2025-12-10 23:00:00,0.25,0.25,0.25
24381,2025-12-10 23:15:00,0.25,0.25,0.25
24382,2025-12-10 23:30:00,0.25,0.25,0.25
24383,2025-12-10 23:45:00,0.25,0.25,0.25
24384,2025-12-11 00:00:00,0.25,0.25,0.25
24385,2025-12-11 00:15:00,0.25,0.25,0.25
24386,2025-12-11 00:30:00,0.25,0.25,0.25
24387,2025-12-11 00:45:00,0.25,0.25,0.25
24388,2025-12-11 01:00:00,0.25,0.25,0.25
24389,2025-12-11 01:15:00,0.25,0.25,0.25
24390,2025-12-11 01:30:00,0.25,0.25,0.25
24391,2025-12-11 01:45:00,0.25,0.25,0.25
24392,2025-12-11 02:00:00,0.25,0.25,0.25
24393,2025-12-11 02:15:00,0.25,0.25,0.25
24394,2025-12-11 02:30:00,0.25,0.25,0.25
24395,2025-12-11 02:45:00,0.25,0.25,0.25
24396,2025-12-11 03:00:00,0.25,0.25,0.25
24397,2025-12-11 03:15:00,0.25,0.25,0.25
24398,2025-12-11 03:30:00,0.25,0.25,0.25
24399,2025-12-11 03:45:00,0.25,0.25,0.25
24400,2025-12-11 04:00:00,0.25,0.25,0.25
24401,2025-12-11 04:15:00,0.25,0.25,0.25
24402,2025-12-11 04:30:00,0.25,0.25,0.25
24403,2025-12-11 04:45:00,0.25,0.25,0.25
24404,2025-12-11 05:00:00,0.25,0.25,0.25
24405,2025-12-11 05:15:00,0.25,0.25,0.25
24406,2025-12-11 05:30:00,0.25,0.25,0.25
24407,2025-12-11 05:45:00,0.25,0.25,0.25
24408,2025-12-11 06:00:00,0.25,0.25,0.25
24409,2025-12-11 06:15:00,0.25,0.25,0.25
24410,2025-12-11 06:30:00,0.25,0.25,0.25
24411,2025-12-11 06:45:00,0.25,0.25,0.25
24412,2025-12-11 07:00:00,0.25,0.25,0.25
24413,2025-12-11 07:15:00,0.25,0.25,0.25
24414,2025-12-11 07:30:00,0.25,0.25,0.25
24415,2025-12-11 07:45:00,0.25,0.25,0.25
24416,2025-12-11 08:00:00,0.25,0.25,0.25
24417,2025-12-11 08:15:00,0.25,0.25,0.25
24418,2025-12-11 08:30:00,0.25,0.25,0.25
24419,2025-12-11 08:45:00,0.25,0.25,0.25
24420,2025-12-11 09:00:00,0.25,0.25,0.25
24421,2025-12-11 09:15:00,0.25,0.25,0.25
24422,2025-12-11 09:30:00,0.25,0.25,0.25
24423,2025-12-11 09:45:00,0.25,0.25,0.25
24424,2025-12-11 10:00:00,0.25,0.25,0.25
24425,2025-12-11 10:15:00,0.25,0.25,0.25
24426,2025-12-11 10:30:00,0.25,0.25,0.25
24427,2025-12-11 10:45:00,0.25,0.25,0.25
24428,2025-12-11 11:00:00,0.25,0.25,0.25
24429,2025-12-11 11:15:00,0.25,0.25,0.25
24430,2025-12-11 11:30:00,0.25,0.25,0.25
24431,2025-12-11 11:45:00,0.25,0.25,0.25
24432,2025-12-11 12:00:00,0.25,0.25,0.25
24433,2025-12-11 12:15:00,0.25,0.25,0.25
24434,2025-12-11 12:30:00,0.25,0.25,0.25
24435,2025-12-11 12:45:00,0.25,0.25,0.25
24436,2025-12-11 13:00:00,0.25,0.25,0.25
24437,2025-12-11 13:15:00,0.25,0.25,0.25
24438,2025-12-11 13:30:00,0.25,0.25,0.25
24439,2025-12-11 13:45:00,0.25,0.25,0.25
24440,2025-12-11 14:00:00,0.25,0.25,0.25
24441,2025-12-11 14:15:00,0.25,0.25,0.25
24442,2025-12-11 14:30:00,0.25,0.25,0.25
24443,2025-12-11 14:45:00,0.25,0.25,0.25
24444,2025-12-11 15:00:00,0.25,0.25,0.25
24445,2025-12-11 15:15:00,0.25,0.25,0.25
24446,2025-12-11 15:30:00,0.25,0.25,0.25
24447,2025-12-11 15:45:00,0.25,0.25,0.25
24448,2025-12-11 16:00:00,0.25,0.25,0.25
24449,2025-12-11 16:15:00,0.25,0.25,0.25
24450,2025-12-11 16:30:00,0.25,0.25,0.25
24451,2025-12-11 16:45:00,0.25,0.25,0.25
24452,2025-12-11 17:00:00,0.25,0.25,0.25
24453,2025-12-11 17:15:00,0.25,0.25,0.25
24454,2025-12-11 17:30:00,0.25,0.25,0.25
24455,2025-12-11 17:45:00,0.25,0.25,0.25
24456,2025-12-11 18:00:00,0.25,0.25,0.25
24457,2025-12-11 18:15:00,0.25,0.25,0.25
24458,2025-12-11 18:30:00,0.25,0.25,0.25
24459,2025-12-11 18:45:00,0.25,0.25,0.25
24460,2025-12-11 19:00:00,0.25,0.25,0.25
24461,2025-12-11 19:15:00,0.25,0.25,0.25
24462,2025-12-11 19:30:00,0.25,0.25,0.25
24463,2025-12-11 19:45:00,0.25,0.25,0.25
24464,2025-12-11 20:00:00,0.25,0.25,0.25
24465,2025-12-11 20:15:00,0.25,0.25,0.25
24466,2025-12-11 20:30:00,0.25,0.25,0.25
24467,2025-12-11 20:45:00,0.25,0.25,0.25
24468,2025-12-11 21:00:00,0.25,0.25,0.25
24469,2025-12-11 21:15:00,0.25,0.25,0.25
24470,2025-12-11 21:30:00,0.25,0.25,0.25
24471,2025-12-11 21:45:00,0.25,0.25,0.25
24472,2025-12-11 22:00:00,0.25,0.25,0.25
24473,2025-12-11 22:15:00,0.25,0.25,0.25
24474,2025-12-11 22:30:00,0.25,0.25,0.25
24475,2025-12-11 22:45:00,0.25,0.25,0.25
24476,2025-12-11 23:00:00,0.25,0.25,0.25
24477,2025-12-11 23:15:00,0.25,0.25,0.25
24478,2025-12-11 23:30:00,0.25,0.25,0.25
24479,2025-12-11 23:45:00,0.25,0.25,0.25
24480,2025-12-12 00:00:00,0.25,0.25,0.25
24481,2025-12-12 00:15:00,0.25,0.25,0.25
24482,2025-12-12 00:30:00,0.25,0.25,0.25
24483,2025-12-12 00:45:00,0.25,0.25,0.25
24484,2025-12-12 01:00:00,0.25,0.25,0.25
24485,2025-12-12 01:15:00,0.25,0.25,0.25
24486,2025-12-12 01:30:00,0.25,0.25,0.25
24487,2025-12-12 01:45:00,0.25,0.25,0.25
24488,2025-12-12 02:00:00,0.25,0.25,0.25
24489,2025-12-12 02:15:00,0.25,0.25,0.25
24490,2025-12-12 02:30:00,0.25,0.25,0.25
24491,2025-12-12 02:45:00,0.25,0.25,0.25
24492,2025-12-12 03:00:00,0.25,0.25,0.25
24493,2025-12-12 03:15:00,0.25,0.25,0.25
24494,2025-12-12 03:30:00,0.25,0.25,0.25
24495,2025-12-12 03:45:00,0.25,0.25,0.25
24496,2025-12-12 04:00:00,0.25,0.25,0.25
24497,2025-12-12 04:15:00,0.25,0.25,0.25
24498,2025-12-12 04:30:00,0.25,0.25,0.25
24499,2025-12-12 04:45:00,0.25,0.25,0.25
24500,2025-12-12 05:00:00,0.25,0.25,0.25
24501,2025-12-12 05:15:00,0.25,0.25,0.25
24502,2025-12-12 05:30:00,0.25,0.25,0.25
24503,2025-12-12 05:45:00,0.25,0.25,0.25
24504,2025-12-12 06:00:00,0.25,0.25,0.25
24505,2025-12-12 06:15:00,0.25,0.25,0.25
24506,2025-12-12 06:30:00,0.25,0.25,0.25
24507,2025-12-12 06:45:00,0.25,0.25,0.25
24508,2025-12-12 07:00:00,0.25,0.25,0.25
24509,2025-12-12 07:15:00,0.25,0.25,0.25
24510,2025-12-12 07:30:00,0.25,0.25,0.25
24511,2025-12-12 07:45:00,0.25,0.25,0.25
24512,2025-12-12 08:00:00,0.25,0.25,0.25
24513,2025-12-12 08:15:00,0.25,0.25,0.25
24514,2025-12-12 08:30:00,0.25,0.25,0.25
24515,2025-12-12 08:45:00,0.25,0.25,0.25
24516,2025-12-12 09:00:00,0.25,0.25,0.25
24517,2025-12-12 09:15:00,0.25,0.25,0.25
24518,2025-12-12 09:30:00,0.25,0.25,0.25
24519,2025-12-12 09:45:00,0.25,0.25,0.25
24520,2025-12-12 10:00:00,0.25,0.25,0.25
24521,2025-12-12 10:15:00,0.25,0.25,0.25
24522,2025-12-12 10:30:00,0.25,0.25,0.25
24523,2025-12-12 10:45:00,0.25,0.25,0.25
24524,2025-12-12 11:00:00,0.25,0.25,0.25
24525,2025-12-12 11:15:00,0.25,0.25,0.25
24526,2025-12-12 11:30:00,0.25,0.25,0.25
24527,2025-12-12 11:45:00,0.25,0.25,0.25
