date,reported_page_date,reservoir,full_depth_ft,full_capacity_mcft,current_level_ft,current_storage_mcft,current_inflow_cusec,current_outflow_cusec,last_year_level_ft,last_year_storage_mcft,source_url,date_validation,storage_fraction_gross,storage_fraction,inflow_mcft_per_day,outflow_mcft_per_day,current_storage_m3,full_capacity_m3,inflow_m3_per_day,outflow_m3_per_day,agriculture_storage_bcm,cwc_live_capacity_bcm,cwc_nonlive_offset_bcm,calibrated_live_storage_bcm,live_soc_fraction,live_capacity_source,soc_calibration_rule
2026-03-17,2026-03-17,Parambikulam,72.0,13454.0,58.1,10375.0,80.0,1160.0,57.6,10222.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-17,verified,0.7711461275457113,0.7711461275457113,6.912000000000001,100.224,293787283.392,380974854.04876804,195726.04364390403,2838027.632836608,0.29378728339200005,0.38,0.0,0.29378728339200005,0.7731244299789475,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-17,2026-03-17,Aliyar,120.0,3864.0,60.8,608.0,226.0,693.0,72.55,1058.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-17,verified,0.15734989648033126,0.15734989648033126,19.526400000000002,59.87520000000001,17216642.727936,109416295.231488,552926.0732940289,1695476.8530653187,0.017216642727936,0.095,0.014416,0.0028006427279360004,0.02948044976774737,CWC static live capacity,"Agriculture storage - 0.014416 BCM, clipped to CWC live capacity"
2026-03-17,2026-03-17,Thirumurthy,60.0,1744.0,39.44,945.0,822.0,853.0,48.47,1271.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-17,verified,0.5418577981651376,0.5418577981651376,71.02080000000001,73.6992,26759420.02944,49384580.456448,2011085.098441114,2086928.9403531267,0.02675942002944,,0.0,,,,
2026-03-18,2026-03-18,METTUR,120.0,93470.0,83.735,45781.0,72.0,2503.0,108.58,76408.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-18,verified,0.4897935166363539,0.4897935166363539,6.2208000000000006,216.25920000000002,1296373553.828352,2646775650.9542403,176153.43927951364,6123778.590508647,1.296373553828352,2.647,0.0,1.296373553828352,0.4897520037130155,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-18,2026-03-18,Krishna Raja Sagar,124.8,49452.0,110.1,31821.0,155.0,3994.0,109.57,31292.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-18,verified,0.6434724581412279,0.6434724581412279,13.392000000000001,345.08160000000004,901070375.4040321,1400324697.6675842,379219.2095600641,9771622.728921909,0.9010703754040321,,0.0,,,,
2026-03-18,2026-03-18,Kabini,65.0,19516.0,49.71,11062.0,156.0,1200.0,52.2,12276.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-18,verified,0.5668169706907153,0.5668169706907153,13.4784,103.68,313240957.000704,552631578.089472,381665.7851056128,2935890.65465856,0.31324095700070403,,0.0,,,,
2026-03-18,2026-03-18,Harangi,129.0,8500.0,99.85,3331.0,228.0,200.0,104.63,3608.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-18,verified,0.39188235294117646,0.39188235294117646,19.6992,17.28,94323415.997952,240693196.032,557819.2243851265,489315.1091097601,0.094323415997952,,0.0,,,,
2026-03-18,2026-03-18,Hemavathy,117.0,37103.0,94.31,19294.0,52.0,500.0,95.75,20182.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-18,verified,0.5200118588793359,0.5200118588793359,4.4928,43.2,546345238.1460481,1050639959.1029761,127221.9283685376,1223287.7727744002,0.5463452381460481,,0.0,,,,
2026-03-18,2026-03-18,BHAVANISAGAR,105.0,32800.0,78.48,14895.0,36.0,600.0,81.47,16478.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-18,verified,0.4541158536585366,0.4541158536585366,3.1104000000000003,51.84,421779429.98784,928792568.2176001,88076.71963975682,1467945.32732928,0.42177942998784,0.792,0.0,0.42177942998784,0.5325497853381818,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-18,2026-03-18,AMARAVATHI,90.0,4047.0,38.95,695.0,17.0,25.0,51.12,1230.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-18,verified,0.1717321472695824,0.1717321472695824,1.4688,2.16,19680208.381440002,114598278.15782401,41591.784274329606,61164.38863872001,0.019680208381440002,,0.0,,,,
2026-03-18,2026-03-18,Periyar,152.0,10570.0,114.15,1585.0,79.0,278.0,113.5,1476.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-18,verified,0.14995269631031222,0.14995269631031222,6.8256000000000006,24.0192,44882201.84832,299309068.47744,193279.46809835522,680148.0016625664,0.04488220184832,,0.0,,,,
2026-03-18,2026-03-18,Vaigai,71.0,6091.0,34.38,573.0,,572.0,59.91,3584.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-18,verified,0.09407322278771958,0.09407322278771958,,49.4208,16225553.097216,172477912.591872,,1399441.2120539136,0.016225553097216003,0.172,0.0,0.016225553097216003,0.0943346110303256,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-18,2026-03-18,Papanasam (TN EB Dam),143.0,5500.0,67.75,1528.0,66.0,300.0,93.0,2692.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-18,verified,0.2778181818181818,0.2778181818181818,5.7024,25.92,43268141.592576005,155742656.256,161473.9860062208,733972.66366464,0.043268141592576005,,0.0,,,,
2026-03-18,2026-03-18,Manimuthar,118.0,5511.0,83.68,2455.0,177.0,358.0,87.7,2758.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-18,verified,0.445472690981673,0.445472690981673,15.292800000000002,30.9312,69517858.38336,156054141.56851202,433043.8715621377,875874.0453064705,0.06951785838336001,0.156,0.0,0.06951785838336001,0.44562729732923084,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-18,2026-03-18,Pechiparai,48.0,4350.0,20.29,1268.0,24.0,,28.49,1900.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-18,verified,0.29149425287356323,0.29149425287356323,2.0736,,35905761.478656,123178282.6752,58717.8130931712,,0.035905761478656005,,0.0,,,,
2026-03-18,2026-03-18,Perunchani,77.0,2890.0,12.9,105.0,,25.0,26.2,205.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-18,verified,0.03633217993079585,0.03633217993079585,,2.16,2973268.8921600003,81835686.65088001,,61164.38863872001,0.0029732688921600002,,0.0,,,,
2026-03-18,2026-03-18,Krishnagiri,52.0,1666.0,47.45,1185.0,151.0,385.0,49.0,1338.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-18,verified,0.7112845138055222,0.7112845138055222,13.0464,33.264,33555463.21152,47175866.422272004,369432.90737786883,941931.5850362881,0.033555463211520004,,0.0,,,,
2026-03-18,2026-03-18,Sathanur,119.0,7321.0,101.55,3987.0,,550.0,109.8,5396.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-18,verified,0.544597732550198,0.544597732550198,,47.52,112899267.362304,207307633.900032,,1345616.5500518403,0.112899267362304,0.207,0.0,0.112899267362304,0.5454070887067827,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-18,2026-03-18,Sholayar,160.0,5046.0,1.46,17.0,67.0,5.0,1.98,20.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-18,verified,0.003369005152596116,0.003369005152596116,5.7888,0.43200000000000005,481386.392064,142886807.903232,163920.5615517696,12232.877727744002,0.00048138639206400007,0.143,0.0,0.00048138639206400007,0.0033663384060419587,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-18,2026-03-18,Parambikulam,72.0,13454.0,57.7,10289.0,152.0,1130.0,57.15,10126.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-18,verified,0.7647539765125613,0.7647539765125613,13.132800000000001,97.632,291352034.585088,380974854.04876804,371879.48292341764,2764630.366470144,0.291352034585088,0.38,0.0,0.291352034585088,0.7667158804870737,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-18,2026-03-18,Aliyar,120.0,3864.0,60.65,603.0,298.0,351.0,72.3,1047.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-18,verified,0.15605590062111802,0.15605590062111802,25.747200000000003,30.326400000000003,17075058.494976003,109416295.231488,729079.5125735425,858748.0164876289,0.017075058494976002,0.095,0.014416,0.0026590584949760018,0.02799008942080002,CWC static live capacity,"Agriculture storage - 0.014416 BCM, clipped to CWC live capacity"
2026-03-18,2026-03-18,Thirumurthy,60.0,1744.0,39.19,937.0,822.0,902.0,47.65,1240.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-18,verified,0.5372706422018348,0.5372706422018348,71.02080000000001,77.9328,26532885.256704003,49384580.456448,2011085.098441114,2206811.1420850176,0.026532885256704,,0.0,,,,
2026-03-19,2026-03-19,METTUR,120.0,93470.0,83.51,45545.0,61.0,2503.0,108.5,76297.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-19,verified,0.4872686423451375,0.4872686423451375,5.2704,216.25920000000002,1289690778.03264,2646775650.9542403,149241.1082784768,6123778.590508647,1.28969077803264,2.647,0.0,1.28969077803264,0.4872273434199623,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-19,2026-03-19,Krishna Raja Sagar,124.8,49452.0,109.75,31471.0,95.0,3985.0,109.22,30944.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-19,verified,0.636394887972175,0.636394887972175,8.208,344.30400000000003,891159479.096832,1400324697.6675842,232424.67682713602,9749603.54901197,0.8911594790968321,,0.0,,,,
2026-03-19,2026-03-19,Kabini,65.0,19516.0,49.49,10958.0,100.0,1200.0,52.18,12266.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-19,verified,0.5614880098380816,0.5614880098380816,8.64,103.68,310296004.955136,552631578.089472,244657.55455488004,2935890.65465856,0.31029600495513604,,0.0,,,,
2026-03-19,2026-03-19,Harangi,129.0,8500.0,99.88,3333.0,251.0,200.0,104.58,3603.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-19,verified,0.3921176470588235,0.3921176470588235,21.686400000000003,17.28,94380049.691136,240693196.032,614090.4619327489,489315.1091097601,0.094380049691136,,0.0,,,,
2026-03-19,2026-03-19,Hemavathy,117.0,37103.0,94.26,19266.0,49.0,300.0,95.71,20156.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-19,verified,0.5192572029215966,0.5192572029215966,4.2336,25.92,545552366.441472,1050639959.1029761,119882.20173189121,733972.66366464,0.5455523664414721,,0.0,,,,
2026-03-19,2026-03-19,BHAVANISAGAR,105.0,32800.0,78.35,14828.0,25.0,600.0,81.29,16379.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-19,verified,0.45207317073170733,0.45207317073170733,2.16,51.84,419882201.26617604,928792568.2176001,61164.38863872001,1467945.32732928,0.41988220126617604,0.792,0.0,0.41988220126617604,0.530154294528,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-19,2026-03-19,AMARAVATHI,90.0,4047.0,38.88,692.0,13.0,25.0,51.02,1225.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-19,verified,0.17099085742525327,0.17099085742525327,1.1232,2.16,19595257.841664,114598278.15782401,31805.4820921344,61164.38863872001,0.019595257841664,,0.0,,,,
2026-03-19,2026-03-19,Periyar,152.0,10570.0,114.05,1568.0,114.0,300.0,113.45,1467.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-19,verified,0.14834437086092717,0.14834437086092717,9.8496,25.92,44400815.456256,299309068.47744,278909.61219256325,733972.66366464,0.044400815456256,,0.0,,,,
2026-03-19,2026-03-19,Vaigai,71.0,6091.0,33.33,518.0,,72.0,59.61,3531.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-19,verified,0.08504350681333114,0.08504350681333114,,6.2208000000000006,14668126.534656001,172477912.591872,,176153.43927951364,0.014668126534656002,0.172,0.0,0.014668126534656002,0.08527980543404654,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-19,2026-03-19,Papanasam (TN EB Dam),143.0,5500.0,67.35,1511.0,45.0,300.0,92.75,2680.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-19,verified,0.2747272727272727,0.2747272727272727,3.8880000000000003,25.92,42786755.200512,155742656.256,110095.89954969601,733972.66366464,0.042786755200512006,,0.0,,,,
2026-03-19,2026-03-19,Manimuthar,118.0,5511.0,83.4,2434.0,87.0,320.0,87.4,2735.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-19,verified,0.44166213028488477,0.44166213028488477,7.516800000000001,27.648000000000003,68923204.604928,156054141.56851202,212852.07246274562,782904.1745756161,0.06892320460492801,0.156,0.0,0.06892320460492801,0.4418154141341539,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-19,2026-03-19,Pechiparai,48.0,4350.0,20.39,1275.0,100.0,,28.56,1906.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-19,verified,0.29310344827586204,0.29310344827586204,8.64,,36103979.404800005,123178282.6752,244657.55455488004,,0.0361039794048,,0.0,,,,
2026-03-19,2026-03-19,Perunchani,77.0,2890.0,12.4,101.0,,25.0,26.15,204.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-19,verified,0.03494809688581315,0.03494809688581315,,2.16,2860001.5057920003,81835686.65088001,,61164.38863872001,0.0028600015057920003,,0.0,,,,
2026-03-19,2026-03-19,Krishnagiri,52.0,1666.0,47.35,1175.0,277.0,385.0,48.95,1333.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-19,verified,0.7052821128451381,0.7052821128451381,23.9328,33.264,33272294.745600004,47175866.422272004,677701.4261170176,941931.5850362881,0.033272294745600006,,0.0,,,,
2026-03-19,2026-03-19,Sathanur,119.0,7321.0,100.85,3881.0,,1230.0,109.15,5274.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-19,verified,0.5301188362245595,0.5301188362245595,,106.272,109897681.62355201,207307633.900032,,3009287.9210250243,0.10989768162355201,0.207,0.0,0.10989768162355201,0.5309066745099131,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-19,2026-03-19,Sholayar,160.0,5046.0,1.63,18.0,26.0,5.0,1.98,20.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-19,verified,0.0035671819262782403,0.0035671819262782403,2.2464,0.43200000000000005,509703.238656,142886807.903232,63610.9641842688,12232.877727744002,0.000509703238656,0.143,0.0,0.000509703238656,0.003564358312279721,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-19,2026-03-19,Parambikulam,72.0,13454.0,57.24,10191.0,40.0,1130.0,56.65,10020.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-19,verified,0.7574698974282741,0.7574698974282741,3.4560000000000004,97.632,288576983.619072,380974854.04876804,97863.02182195202,2764630.366470144,0.288576983619072,0.38,0.0,0.288576983619072,0.7594131147870317,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-19,2026-03-19,Aliyar,120.0,3864.0,61.5,633.0,612.0,251.0,72.0,1035.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-19,verified,0.1638198757763975,0.1638198757763975,52.8768,21.686400000000003,17924563.892736003,109416295.231488,1497304.2338758658,614090.4619327489,0.017924563892736,0.095,0.014416,0.0035085638927360007,0.03693225150248422,CWC static live capacity,"Agriculture storage - 0.014416 BCM, clipped to CWC live capacity"
2026-03-19,2026-03-19,Thirumurthy,60.0,1744.0,38.3,908.0,551.0,876.0,46.84,1209.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-19,verified,0.5206422018348624,0.5206422018348624,47.6064,75.6864,25711696.705536,49384580.456448,1348063.125597389,2143200.1779007493,0.025711696705536004,,0.0,,,,
2026-03-20,2026-03-20,METTUR,120.0,93470.0,83.36,45388.0,342.0,1870.0,108.44,76213.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-20,verified,0.4855889590242859,0.4855889590242859,29.5488,161.568,1285245033.117696,2646775650.9542403,836728.8365776896,4575096.270176257,1.2852450331176961,2.647,0.0,1.2852450331176961,0.4855478024622955,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-20,2026-03-20,Krishna Raja Sagar,124.8,49452.0,109.75,31471.0,95.0,3985.0,109.22,30944.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-20,verified,0.636394887972175,0.636394887972175,8.208,344.30400000000003,891159479.096832,1400324697.6675842,232424.67682713602,9749603.54901197,0.8911594790968321,,0.0,,,,
2026-03-20,2026-03-20,Kabini,65.0,19516.0,49.49,10958.0,100.0,1200.0,52.18,12266.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-20,verified,0.5614880098380816,0.5614880098380816,8.64,103.68,310296004.955136,552631578.089472,244657.55455488004,2935890.65465856,0.31029600495513604,,0.0,,,,
2026-03-20,2026-03-20,Harangi,129.0,8500.0,99.88,3333.0,251.0,200.0,104.58,3603.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-20,verified,0.3921176470588235,0.3921176470588235,21.686400000000003,17.28,94380049.691136,240693196.032,614090.4619327489,489315.1091097601,0.094380049691136,,0.0,,,,
2026-03-20,2026-03-20,Hemavathy,117.0,37103.0,94.26,19266.0,49.0,300.0,95.71,20156.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-20,verified,0.5192572029215966,0.5192572029215966,4.2336,25.92,545552366.441472,1050639959.1029761,119882.20173189121,733972.66366464,0.5455523664414721,,0.0,,,,
2026-03-20,2026-03-20,BHAVANISAGAR,105.0,32800.0,78.22,14762.0,35.0,600.0,81.21,16335.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-20,verified,0.4500609756097561,0.4500609756097561,3.024,51.84,418013289.39110404,928792568.2176001,85630.14409420801,1467945.32732928,0.41801328939110405,0.792,0.0,0.41801328939110405,0.5277945573120001,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-20,2026-03-20,AMARAVATHI,90.0,4047.0,38.81,690.0,13.0,25.0,50.92,1220.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-20,verified,0.17049666419570053,0.17049666419570053,1.1232,2.16,19538624.14848,114598278.15782401,31805.4820921344,61164.38863872001,0.019538624148480004,,0.0,,,,
2026-03-20,2026-03-20,Periyar,152.0,10570.0,113.95,1551.0,116.0,300.0,113.4,1459.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-20,verified,0.1467360454115421,0.1467360454115421,10.022400000000001,25.92,43919429.064192005,299309068.47744,283802.76328366087,733972.66366464,0.043919429064192,,0.0,,,,
2026-03-20,2026-03-20,Vaigai,71.0,6091.0,33.33,518.0,87.0,72.0,59.32,3478.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-20,verified,0.08504350681333114,0.08504350681333114,7.516800000000001,6.2208000000000006,14668126.534656001,172477912.591872,212852.07246274562,176153.43927951364,0.014668126534656002,0.172,0.0,0.014668126534656002,0.08527980543404654,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-20,2026-03-20,Papanasam (TN EB Dam),143.0,5500.0,67.1,1501.0,137.0,300.0,92.5,2667.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-20,verified,0.27290909090909093,0.27290909090909093,11.8368,25.92,42503586.734592006,155742656.256,335180.8497401856,733972.66366464,0.042503586734592,,0.0,,,,
2026-03-20,2026-03-20,Manimuthar,118.0,5511.0,83.3,2427.0,187.0,264.0,87.15,2716.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-20,verified,0.4403919433859554,0.4403919433859554,16.1568,22.8096,68724986.678784,156054141.56851202,457509.62701762567,645895.9440248832,0.068724986678784,0.156,0.0,0.068724986678784,0.4405447864024616,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-20,2026-03-20,Pechiparai,48.0,4350.0,20.42,1277.0,41.0,,28.66,1915.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-20,verified,0.29356321839080457,0.29356321839080457,3.5424,,36160613.097984,123178282.6752,100309.59736750081,,0.036160613097984004,,0.0,,,,
2026-03-20,2026-03-20,Perunchani,77.0,2890.0,12.2,100.0,11.0,25.0,26.05,203.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-20,verified,0.03460207612456748,0.03460207612456748,0.9504,2.16,2831684.6592,81835686.65088001,26912.3310010368,61164.38863872001,0.0028316846592000003,,0.0,,,,
2026-03-20,2026-03-20,Krishnagiri,52.0,1666.0,47.25,1166.0,278.0,385.0,48.85,1323.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-20,verified,0.6998799519807923,0.6998799519807923,24.0192,33.264,33017443.126272,47175866.422272004,680148.0016625664,941931.5850362881,0.033017443126272,,0.0,,,,
2026-03-20,2026-03-20,Sathanur,119.0,7321.0,100.55,3836.0,,550.0,108.5,5154.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-20,verified,0.5239721349542412,0.5239721349542412,,47.52,108623423.526912,207307633.900032,,1345616.5500518403,0.10862342352691201,0.207,0.0,0.10862342352691201,0.524750838294261,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-20,2026-03-20,Sholayar,160.0,5046.0,1.8,20.0,26.0,5.0,1.98,20.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-20,verified,0.003963535473642489,0.003963535473642489,2.2464,0.43200000000000005,566336.93184,142886807.903232,63610.9641842688,12232.877727744002,0.0005663369318400001,0.143,0.0,0.0005663369318400001,0.003960398124755246,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-20,2026-03-20,Parambikulam,72.0,13454.0,56.78,10094.0,40.0,1130.0,56.3,9946.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-20,verified,0.7502601456815817,0.7502601456815817,3.4560000000000004,97.632,285830249.49964803,380974854.04876804,97863.02182195202,2764630.366470144,0.285830249499648,0.38,0.0,0.285830249499648,0.7521848671043369,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-20,2026-03-20,Aliyar,120.0,3864.0,62.35,661.0,564.0,243.0,71.65,1019.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-20,verified,0.1710662525879917,0.1710662525879917,48.729600000000005,20.9952,18717435.597312,109416295.231488,1379868.6076895234,594517.8575683584,0.018717435597312003,0.095,0.014416,0.004301435597312003,0.045278269445389506,CWC static live capacity,"Agriculture storage - 0.014416 BCM, clipped to CWC live capacity"
2026-03-20,2026-03-20,Thirumurthy,60.0,1744.0,37.8,891.0,416.0,588.0,46.02,1178.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-20,verified,0.510894495412844,0.510894495412844,35.9424,50.803200000000004,25230310.313472003,49384580.456448,1017775.4269483008,1438586.4207826946,0.025230310313472,,0.0,,,,
2026-03-21,2026-03-21,METTUR,120.0,93470.0,83.21,45231.0,175.0,1703.0,108.39,76143.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-21,verified,0.4839092757034343,0.4839092757034343,15.120000000000001,147.13920000000002,1280799288.202752,2646775650.9542403,428150.72047104005,4166518.154069607,1.2807992882027521,2.647,0.0,1.2807992882027521,0.48386826150462875,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-21,2026-03-21,Krishna Raja Sagar,124.8,49452.0,109.05,30775.0,96.0,3959.0,108.47,30211.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-21,verified,0.6223206341502872,0.6223206341502872,8.2944,342.05760000000004,871450953.8688,1400324697.6675842,234871.2523726848,9685992.5848277,0.8714509538688001,,0.0,,,,
2026-03-21,2026-03-21,Kabini,65.0,19516.0,49.28,10859.0,156.0,600.0,51.93,12140.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-21,verified,0.5564152490264398,0.5564152490264398,13.4784,51.84,307492637.142528,552631578.089472,381665.7851056128,1467945.32732928,0.307492637142528,,0.0,,,,
2026-03-21,2026-03-21,Harangi,129.0,8500.0,99.96,3337.0,257.0,200.0,104.5,3595.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-21,verified,0.3925882352941176,0.3925882352941176,22.204800000000002,17.28,94493317.07750401,240693196.032,628769.9152060417,489315.1091097601,0.09449331707750401,,0.0,,,,
2026-03-21,2026-03-21,Hemavathy,117.0,37103.0,94.16,19210.0,49.0,300.0,95.61,20089.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-21,verified,0.5177478910061181,0.5177478910061181,4.2336,25.92,543966623.03232,1050639959.1029761,119882.20173189121,733972.66366464,0.54396662303232,,0.0,,,,
2026-03-21,2026-03-21,BHAVANISAGAR,105.0,32800.0,78.09,14695.0,24.0,600.0,81.1,16275.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-21,verified,0.4480182926829268,0.4480182926829268,2.0736,51.84,416116060.66944003,928792568.2176001,58717.8130931712,1467945.32732928,0.41611606066944,0.792,0.0,0.41611606066944,0.5253990665018182,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-21,2026-03-21,AMARAVATHI,90.0,4047.0,38.68,685.0,,30.0,50.82,1215.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-21,verified,0.16926118112181862,0.16926118112181862,,2.592,19397039.91552,114598278.15782401,,73397.26636646401,0.01939703991552,,0.0,,,,
2026-03-21,2026-03-21,Periyar,152.0,10570.0,113.8,1526.0,12.0,278.0,113.35,1451.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-21,verified,0.14437086092715232,0.14437086092715232,1.0368,24.0192,43211507.899392,299309068.47744,29358.9065465856,680148.0016625664,0.043211507899392,,0.0,,,,
2026-03-21,2026-03-21,Vaigai,71.0,6091.0,33.33,518.0,87.0,72.0,58.99,3418.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-21,verified,0.08504350681333114,0.08504350681333114,7.516800000000001,6.2208000000000006,14668126.534656001,172477912.591872,212852.07246274562,176153.43927951364,0.014668126534656002,0.172,0.0,0.014668126534656002,0.08527980543404654,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-21,2026-03-21,Papanasam (TN EB Dam),143.0,5500.0,66.8,1489.0,156.0,300.0,92.2,2652.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-21,verified,0.2707272727272727,0.2707272727272727,13.4784,25.92,42163784.575488,155742656.256,381665.7851056128,733972.66366464,0.04216378457548801,,0.0,,,,
2026-03-21,2026-03-21,Manimuthar,118.0,5511.0,83.2,2419.0,175.0,252.0,86.77,2688.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-21,verified,0.43894030121575034,0.43894030121575034,15.120000000000001,21.7728,68498451.906048,156054141.56851202,428150.72047104005,616537.0374782976,0.068498451906048,0.156,0.0,0.068498451906048,0.43909264042338464,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-21,2026-03-21,Pechiparai,48.0,4350.0,20.54,1286.0,117.0,,28.7,1919.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-21,verified,0.29563218390804596,0.29563218390804596,10.1088,,36415464.717312,123178282.6752,286249.3388292096,,0.036415464717312,,0.0,,,,
2026-03-21,2026-03-21,Perunchani,77.0,2890.0,12.9,105.0,95.0,25.0,25.95,203.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-21,verified,0.03633217993079585,0.03633217993079585,8.208,2.16,2973268.8921600003,81835686.65088001,232424.67682713602,61164.38863872001,0.0029732688921600002,,0.0,,,,
2026-03-21,2026-03-21,Krishnagiri,52.0,1666.0,47.15,1157.0,279.0,385.0,48.75,1313.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-21,verified,0.6944777911164466,0.6944777911164466,24.105600000000003,33.264,32762591.506944,47175866.422272004,682594.5772081154,941931.5850362881,0.032762591506944,,0.0,,,,
2026-03-21,2026-03-21,Sathanur,119.0,7321.0,100.2,3784.0,,550.0,107.8,5026.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-21,verified,0.5168692801529846,0.5168692801529846,,47.52,107150947.50412801,207307633.900032,,1345616.5500518403,0.10715094750412801,0.207,0.0,0.10715094750412801,0.517637427556174,CWC static live capacity,Agriculture storage clipped to CWC live capacity
